No,RegionCode,RegionName,Sport,Match_Details
633,il,"Illinois",Volleyball,"0-0H Hamilton 5-2 DePaul College Prep 10a"
634,il,"Illinois",Volleyball,"TBA 5-0 Chicago University 10a"
635,il,"Illinois",Volleyball,"4-4 Mundelein 2-4 Lane Tech 10a"
636,il,"Illinois",Volleyball,"4-2 Batavia 0-3 Jacobs 10a"
637,il,"Illinois",Volleyball,"TBA 5-2 Lake Zurich 10a"
638,il,"Illinois",Volleyball,"3-1 St. Elmo/Brownstown 4-4 Wayne City 10a"
639,il,"Illinois",Volleyball,"3-5 Evanston 1-5 Wauconda 10a"
640,il,"Illinois",Volleyball,"4-3 Warrensburg-Latham 4-1 Sullivan 10a"
641,il,"Illinois",Volleyball,"0-1 Grace Christian Academy 6-0 (#21) Manteno 10a"
642,il,"Illinois",Volleyball,"3-3 Marian Catholic 2-2 Thornton Fractional North 10a"
643,il,"Illinois",Volleyball,"1-1 Watseka 0-6-2 Sherrard 10a"
644,il,"Illinois",Volleyball,"2-1 Genoa-Kingston 8-0 (#9) Stockton 10a"
645,il,"Illinois",Volleyball,"TBA 5-1 Thornton Fractional South 10a"
646,il,"Illinois",Volleyball,"1-3 Harrisburg 0-0 Sikeston 10a"
647,il,"Illinois",Volleyball,"5-1 South Knox 4-2 Lawrenceville 10a"
648,il,"Illinois",Volleyball,"3-4 Mt. Carmel 1-3 Hinsdale South 10a"
649,il,"Illinois",Volleyball,"8-0 (#9) Stockton 2-1 Genoa-Kingston 10a"
650,il,"Illinois",Volleyball,"TBA 5-2 (#22) Montini Catholic 10a"
651,il,"Illinois",Volleyball,"1-3 Cristo Rey St. Martin 0-4 Hiawatha 10a"
652,il,"Illinois",Volleyball,"4-1 Niles West 2-4 Kaneland 10a"
653,il,"Illinois",Volleyball,"4-2 Mt. Vernon 1-2 Taylorville 10a"
654,il,"Illinois",Volleyball,"2-2 Hamilton County 3-2 DuQuoin 10a"
655,il,"Illinois",Volleyball,"3-1 Boylan Catholic 1-6 Grant Community 10a"
656,il,"Illinois",Volleyball,"3-4 Morrison 3-4 Princeton 10a"
657,il,"Illinois",Volleyball,"0-3 Cary-Grove 0-3 Marian Central Catholic 10a"
658,il,"Illinois",Volleyball,"0-1 St. Clair 2-5 Herrin 10a"
659,il,"Illinois",Volleyball,"1-1 Marshall 3-4 Oblong 10a"
660,il,"Illinois",Volleyball,"1-2 Antioch 1-2 Woodstock North 10a"
661,il,"Illinois",Volleyball,"1-0 New Trier 2-1 Hampshire 10a"
662,il,"Illinois",Volleyball,"1-2 West Carroll 3-1 Dakota 10a"
663,il,"Illinois",Volleyball,"2-3 Newman Central Catholic 0-2 Rock Falls 10a"
664,il,"Illinois",Volleyball,"1-2L Lowpoint-Washburn 0-1 Blue Ridge 10a"
665,il,"Illinois",Volleyball,"N Non Varsity Opponent 1-2 Arcola 10a"
666,il,"Illinois",Volleyball,"TBA 1-0 Naperville North 10a"
667,il,"Illinois",Volleyball,"2-1 Hutsonville/Palestine 0-1 Mt. Zion 10a"
668,il,"Illinois",Volleyball,"1-4 Harvard 3-4 Fenton 10a"
669,il,"Illinois",Volleyball,"2-1 Belvidere North 3-3 Barrington 10a"
670,il,"Illinois",Volleyball,"6-1 (#18) Carmel 2-3 Grayslake Central 10a"
671,il,"Illinois",Volleyball,"3-0 ALAH (CO-OP) 2-2 Tolono Unity 10a"
672,il,"Illinois",Volleyball,"TBA 5-3 Maine South 10a"
673,il,"Illinois",Volleyball,"TBA 3-3 Oak Forest 10a"
674,il,"Illinois",Volleyball,"1-2 Lincoln 2-0 Rock Island 10:10a"
675,il,"Illinois",Volleyball,"1-2 Greenville 4-0 Nokomis 10:10a"
676,il,"Illinois",Volleyball,"0-4 Decatur Eisenhower 2-1 Freeburg 10:10a"
677,il,"Illinois",Volleyball,"0-1 Grayslake North 7-0 (#6) Libertyville 10:15a"
678,il,"Illinois",Volleyball,"1-3 Yorkville Christian TBA 10:20a"
679,il,"Illinois",Volleyball,"2-4 Kaneland 1-1 Rockford Christian 10:30a"
680,il,"Illinois",Volleyball,"3-4 Lemont 4-1 Niles West 10:30a"
681,il,"Illinois",Volleyball,"8-1 Northpoint Christian 7-1 Red Bud 10:45a"
682,il,"Illinois",Volleyball,"2-2B Bureau Valley 7-1 LaSalle-Peru 11a"
683,il,"Illinois",Volleyball,"0-4 Anna-Jonesboro 2-1 Highland 11a"
684,il,"Illinois",Volleyball,"2-4 Hinckley-Big Rock 5-1-2 St. Bede 11a"
685,il,"Illinois",Volleyball,"4-1 Fairfield 0-1 Mt. Zion 11a"
686,il,"Illinois",Volleyball,"5-1 Thornton Fractional South TBA 11a"
687,il,"Illinois",Volleyball,"0-3 Marian Central Catholic 2-1 Belvidere North 11a"
688,il,"Illinois",Volleyball,"0-3 Cary-Grove 3-3 Barrington 11a"
689,il,"Illinois",Volleyball,"2-3 Maroa-Forsyth 4-1 Paris 11a"
690,il,"Illinois",Volleyball,"1-1 Cobden 3-1 St. Elmo/Brownstown 11a"
691,il,"Illinois",Volleyball,"1-2 Arcola 1-1 Edwards County 11a"
692,il,"Illinois",Volleyball,"1-4 Harvard 1-2 Woodstock North 11a"
693,il,"Illinois",Volleyball,"0-5 Crystal Lake Central 1-6 Grant Community 11a"
694,il,"Illinois",Volleyball,"3-5 Evanston 3-4 Woodstock 11a"
695,il,"Illinois",Volleyball,"2-2 Normal West 5-2 Benet Academy 11a"
696,il,"Illinois",Volleyball,"3-2C Clifton Central 1-2 Illinois Lutheran 11a"
697,il,"Illinois",Volleyball,"1-0 St. Anthony 1-3 Hinsdale South 11a"
698,il,"Illinois",Volleyball,"3-1 Bloomington Central Catholic 3-2 Sacred Heart-Griffin 11a"
699,il,"Illinois",Volleyball,"2-1 Willows Academy 0-4 Hiawatha 11a"
700,il,"Illinois",Volleyball,"0-2 Marion 3-2 DuQuoin 11a"
701,il,"Illinois",Volleyball,"2-5 Prospect 0-3 Jacobs 11a"
702,il,"Illinois",Volleyball,"TBA 3-3 Oak Forest 11a"
703,il,"Illinois",Volleyball,"1-2 Antioch 3-4 Fenton 11:30a"
704,il,"Illinois",Volleyball,"0-0G Griggsville-Perry 0-0 WC (CO-OP) 11:30a"
705,il,"Illinois",Volleyball,"0-0 Jackson 2-5 Herrin 11:30a"
706,il,"Illinois",Volleyball,"0-2 Christ Our Rock Lutheran 4-0 Nokomis 11:50a"
707,il,"Illinois",Volleyball,"1-4 Elgin 6-1 (#18) Carmel 12p"
708,il,"Illinois",Volleyball,"3-4 Morrison 7-1 LaSalle-Peru 12p"
709,il,"Illinois",Volleyball,"1-2 Illinois Lutheran 0-1 Grace Christian Academy 12p"
710,il,"Illinois",Volleyball,"4-3 Springfield 4-2 Mt. Vernon 12p"
711,il,"Illinois",Volleyball,"7-0 (#6) Libertyville 2-3 Grayslake Central 12p"
712,il,"Illinois",Volleyball,"4-2 Carterville 2-1 Chester 12p"
713,il,"Illinois",Volleyball,"2-2 Hamilton County 5-2 Benton 12p"
714,il,"Illinois",Volleyball,"3-4 Riverdale 0-2 Rock Falls 12p"
715,il,"Illinois",Volleyball,"TBA 1-0 Naperville North 12p"
716,il,"Illinois",Volleyball,"TBA 2-3 Grayslake Central 12p"
717,il,"Illinois",Volleyball,"2-3 Paxton-Buckley-Loda 2-0 Illinois Valley Central 12p"
718,il,"Illinois",Volleyball,"2-1 Casey-Westfield 0-1 Blue Ridge 12p"
719,il,"Illinois",Volleyball,"3-1 Bloomington Central Catholic 6-2 Quincy Notre Dame 12p"
720,il,"Illinois",Volleyball,"1-3 Harrisburg 1-2 Johnston City 12p"
721,il,"Illinois",Volleyball,"0-4 Grant Park 0-6-2 Sherrard 12p"
722,il,"Illinois",Volleyball,"4-2 Lawrenceville 3-4 Oblong 12p"
723,il,"Illinois",Volleyball,"4-4 Wayne City 1-1 Cobden 12p"
724,il,"Illinois",Volleyball,"4-1 Niles West 1-1 South Elgin 12:15p"
725,il,"Illinois",Volleyball,"5-1-2 Oakville 7-1 Red Bud 12:15p"
726,il,"Illinois",Volleyball,"1-1 Rockford Christian 3-4 Lemont 12:15p"
727,il,"Illinois",Volleyball,"TBA 2-1 Genoa-Kingston 12:15p"
728,il,"Illinois",Volleyball,"TBA 1-2 Arcola 12:30p"
729,il,"Illinois",Volleyball,"TBA 3-3 Barrington 12:45p"
730,il,"Illinois",Volleyball,"TBA 0-3 Jacobs 1p"
731,il,"Illinois",Volleyball,"TBA 2-3 Grayslake Central 1p"
732,il,"Illinois",Volleyball,"6-1 (#18) Carmel 7-0 (#6) Libertyville 1p"
733,il,"Illinois",Volleyball,"3-2C Clifton Central 6-0 (#21) Manteno 1p"
734,il,"Illinois",Volleyball,"1-3 Harrisburg 2-4 Carbondale 1p"
735,il,"Illinois",Volleyball,"2-2B Bureau Valley 3-4 Princeton 1p"
736,il,"Illinois",Volleyball,"TBA 1-2 Woodstock North 1p"
737,il,"Illinois",Volleyball,"3-4 Marquette Catholic 5-1 Carrollton 1p"
738,il,"Illinois",Volleyball,"TBA 2-3 Maroa-Forsyth 1p"
739,il,"Illinois",Volleyball,"4-2 Carterville 2-1 Highland 1p"
740,il,"Illinois",Volleyball,"4-3 Springfield 1-2 Taylorville 1p"
741,il,"Illinois",Volleyball,"2-2 Hamilton County 0-2 Marion 1p"
742,il,"Illinois",Volleyball,"6-2 Quincy Notre Dame 3-2 Sacred Heart-Griffin 1p"
743,il,"Illinois",Volleyball,"3-5 Evanston TBA 1p"
744,il,"Illinois",Volleyball,"6-6 Gibson County 2-5 Herrin 1:15p"
745,il,"Illinois",Volleyball,"0-3P Pleasant Hill 1-0S South County 1:15p"
746,il,"Illinois",Volleyball,"1-1 Rockford Christian 1-1 South Elgin 1:30p"
747,il,"Illinois",Volleyball,"TBA 2-1 Genoa-Kingston 1:30p"
748,il,"Illinois",Volleyball,"2-4 Kaneland 3-4 Lemont 1:30p"
749,il,"Illinois",Volleyball,"TBA 3-3 Barrington 1:45p"
750,il,"Illinois",Volleyball,"TBA 1-2 Woodstock North 2p"
751,il,"Illinois",Volleyball,"1-2 Johnston City 0-0 Sikeston 2p"
752,il,"Illinois",Volleyball,"3-2 DuQuoin 5-2 Benton 2p"
753,il,"Illinois",Volleyball,"TBA 0-3 Jacobs 2p"
754,il,"Illinois",Volleyball,"0-4 Anna-Jonesboro 2-1 Chester 2p"
755,il,"Illinois",Volleyball,"TBA 0-1 Blue Ridge 2p"
756,il,"Illinois",Volleyball,"3-5 Evanston TBA 2p"
757,il,"Illinois",Volleyball,"5-1 South Knox 3-4 Oblong 2p"
758,il,"Illinois",Volleyball,"7-1 Red Bud 0-0 Jackson 2p"
759,il,"Illinois",Volleyball,"1-1 Marshall 4-2 Lawrenceville 2p"
760,il,"Illinois",Volleyball,"2-5 Herrin 5-1-2 Oakville 2:45p"
761,il,"Illinois",Volleyball,"0-0T Triopia/Virginia 0-0 WC (CO-OP) 3p"
762,il,"Illinois",Volleyball,"TBA 3-2 DuQuoin 3p"
763,il,"Illinois",Volleyball,"TBA 1-2 Arcola 3:30p"
764,il,"Illinois",Volleyball,"8-5 Dyer County 7-1 Red Bud 3:30p"
765,il,"Illinois",Volleyball,"TBA 1-2 Arcola 4:30p"
766,il,"Illinois",Volleyball,"0-0T Triopia/Virginia 1-0S South County 4:45p"
767,il,"Illinois",Volleyball,"3-2 Freeport 5-1 Ottawa 9:50p"
768,il,"Illinois",Volleyball,"TBA 2-3 Grayslake Central 10p"
769,il,"Illinois",Volleyball,"4-1 Fairfield TBA"
770,il,"Illinois",Volleyball,"TBA 4-2 Carterville"
771,il,"Illinois",Volleyball,"TBA 2-1 Eastland"
772,il,"Illinois",Volleyball,"TBA 0-3 Marian Central Catholic"
773,il,"Illinois",Volleyball,"TBA 0-3 Marian Central Catholic"
774,il,"Illinois",Volleyball,"0-2 Rochelle 3-2 Freeport"
775,il,"Illinois",Volleyball,"TBA 1-0 Trinity Oaks Christian Academy"
776,il,"Illinois",Volleyball,"TBA 1-3 Maine West"
777,il,"Illinois",Volleyball,"TBA 0-2 Schaumburg"
778,il,"Illinois",Volleyball,"TBA 1-0 Trinity Oaks Christian Academy"
779,il,"Illinois",Volleyball,"TBA 1-0 Trinity Oaks Christian Academy"
780,il,"Illinois",Volleyball,"TBA 4-4 Nashville"
781,il,"Illinois",Volleyball,"TBA 1-5 Payton College Prep"
782,il,"Illinois",Volleyball,"TBA 7-1 LaSalle-Peru"
783,il,"Illinois",Volleyball,"TBA 7-1 LaSalle-Peru"
784,il,"Illinois",Volleyball,"TBA 1-5 Payton College Prep"
785,il,"Illinois",Volleyball,"TBA 6-2 Lakes"
786,il,"Illinois",Volleyball,"TBA 3-1 Dakota"
787,il,"Illinois",Volleyball,"TBA 3-1 Dakota"
788,il,"Illinois",Volleyball,"TBA 0-2 Schaumburg"
789,il,"Illinois",Volleyball,"TBA 1-3 Maine West"
790,il,"Illinois",Volleyball,"TBA 1-0 Trinity Oaks Christian Academy"
791,il,"Illinois",Volleyball,"1-2 Calvary Christian Academy TBA"
792,il,"Illinois",Volleyball,"TBA 3-3 Normal Community"
793,il,"Illinois",Volleyball,"TBA 5-2 Resurrection"
794,il,"Illinois",Volleyball,"TBA 2-0 Lake Park"
795,il,"Illinois",Volleyball,"TBA 2-0 Lake Park"
796,il,"Illinois",Volleyball,"TBA 1-1 Edwards County"
797,il,"Illinois",Volleyball,"TBA 1-1 Edwards County"
798,il,"Illinois",Volleyball,"TBA 1-3 Woodlands Academy"
799,il,"Illinois",Volleyball,"TBA 4-3 Springfield"
800,il,"Illinois",Volleyball,"TBA 1-1 Oak Park-River Forest"
801,il,"Illinois",Volleyball,"TBA 1-1 Oak Park-River Forest"
802,il,"Illinois",Volleyball,"TBA 1-1 Oak Park-River Forest"
803,il,"Illinois",Volleyball,"TBA 0-2 Mendon Unity"
804,il,"Illinois",Volleyball,"TBA 1-2 Peotone"
805,il,"Illinois",Volleyball,"TBA 4-4 St. Laurence"
806,il,"Illinois",Volleyball,"TBA 0-3 Altamont"
807,il,"Illinois",Volleyball,"TBA 1-0 Lena-Winslow"
808,il,"Illinois",Volleyball,"TBA 3-4 Aurora Christian"
809,il,"Illinois",Volleyball,"TBA 3-1 Barry Western"
810,il,"Illinois",Volleyball,"3-3 De La Salle TBA"
811,il,"Illinois",Volleyball,"TBA 5-3 Oak Lawn"
812,il,"Illinois",Volleyball,"TBA 3-3 Normal Community"
813,il,"Illinois",Volleyball,"TBA 4-1 Paris"
814,il,"Illinois",Volleyball,"1-2 McHenry TBA"
815,il,"Illinois",Volleyball,"TBA 1-2 West Carroll"
816,il,"Illinois",Volleyball,"TBA 1-0 Lena-Winslow"
817,il,"Illinois",Volleyball,"TBA 1-2 Calvary Christian Academy"
818,il,"Illinois",Volleyball,"TBA 1-2 Calvary Christian Academy"
819,il,"Illinois",Volleyball,"TBA 3-3 Normal Community"
820,il,"Illinois",Volleyball,"1-2 Calvary Christian Academy TBA"
821,il,"Illinois",Volleyball,"TBA 2-1 Erie-Prophetstown"
822,il,"Illinois",Volleyball,"TBA 1-3 Cristo Rey St. Martin"
823,il,"Illinois",Volleyball,"TBA 1-3 Cristo Rey St. Martin"
824,il,"Illinois",Volleyball,"TBA 1-3 Cristo Rey St. Martin"
825,il,"Illinois",Volleyball,"TBA 1-3 Cristo Rey St. Martin"
826,il,"Illinois",Volleyball,"TBA 2-1 Pearl City"
827,il,"Illinois",Volleyball,"TBA 5-3 Oak Lawn"
828,il,"Illinois",Volleyball,"3-0 ALAH (CO-OP) TBA"
829,il,"Illinois",Volleyball,"TBA 1-1 Edwards County"
830,il,"Illinois",Volleyball,"Related ScoreboardsConferences ApolloBig NorthernBig TwelveBlack Diamond EastBlack Diamond WestCahokia (Illinois Division)Cahokia (Kaskaskia Division)Cahokia (Mississippi Division) Central IllinoisCentral State Eight Associations Chicago Public SchoolsIllinois High School AssociationIllinois Volleyball Coaches Association Metros Champaign-SpringfieldChicagoDavenportPaducahPeoriaQuincyRockford"
831,il,"Illinois",Volleyball,"Saturday, Sep. 5 11-2 Chesterton 10-0 (#17) Carroll 10a 10-0 (#25) Hamilton Southeastern 3-9 Bellmont 10a 10-0 (#25) Hamilton Southeastern 10-0 (#17) Carroll 12p 11-2 Centennial 11-0 (#1) Sierra Canyon 5:30p"
832,il,"Illinois",Volleyball,"11-2 Chesterton 10-0 (#17) Carroll 10a"
833,il,"Illinois",Volleyball,"10-0 (#25) Hamilton Southeastern 3-9 Bellmont 10a"
834,il,"Illinois",Volleyball,"10-0 (#25) Hamilton Southeastern 10-0 (#17) Carroll 12p"
835,il,"Illinois",Volleyball,"11-2 Centennial 11-0 (#1) Sierra Canyon 5:30p"
836,in,"Indiana",Volleyball,"There are 93 matches for Indiana volleyball on Sat, 9/5/2026. The featured matches are by Indiana top ranked teams #8 Chesterton (IN) @ #1 Carroll (Fort Wayne, IN), #2 Hamilton Southeastern (Fishers, IN) @ #1 Carroll (Fort Wayne, IN), and #2 Hamilton Southeastern (Fishers, IN) vs. Bellmont (Decatur, IN). The first match, Vincennes Lincoln (Vincennes, IN) @ Terre Haute North Vigo (Terre Haute, IN), starts at 9a. Related Content Indiana Girls Volleyball Stat LeadersIndiana Girls Volleyball PlayoffsIndiana Girls Volleyball Rankings Recent Indiana Girls Volleyball HeadlinesMaxPreps/AVCA Players of the WeekVOLLEYBALL: Preseason top 100 Indiana High School Volleyball Schedule 93 Matches 12-1 Vincennes Lincoln 4-8 Terre Haute North Vigo 9a 6-1 Tecumseh 3-5 Evansville Mater Dei 9a console.log('MaxPrepsAds - createMark: Element Defined - leaderboard-banner-inc1');performance && performance.mark && performance.mark('MaxPrepsAds - Element Defined: leaderboard-banner-inc1'); 3-5 Brownstown Central 6-1 Silver Creek 9a 8-3 Borden 8-0 Shoals 9a 6-3 Northfield 3-4 Lewis Cass 9a 5-5 Greenfield-Central 4-5 Blackford 9a 2-3 Loogootee 2-5 Corydon Central 9a 7-3 South Putnam 2-5 Decatur Central 9a 8-5 Huntington North 9-3 Fort Wayne Blackhawk Christian 9a TBA 5-3 Sheridan 9a 1-4 Tipton 1-4 Wes-Del 9a 4-4 Seymour 8-2 Barr-Reeve 9a 2-7 Western TBA 9a 3-5 Seeger 4-4 Clinton Prairie 9a 4-5 Eastside 5-2 Garrett 9a 5-1 Hagerstown 1-4 Wes-Del 9a 5-6 Columbus East 10-3 (#9) Providence 9a 0-5 Pike Central 6-1 Tell City 9a 3-2C Clifton Central 0-1 Grace Christian Academy 9a 11-2 (#8) Chesterton 10-0 (#1) Carroll 10a 6-5 Martinsville 1-5 Rushville 10a 5-3 (#17) Roncalli 6-1 Silver Creek 10a 2-5 Decatur Central 12-1 Vincennes Lincoln 10a 10-4 Twin Lakes 5-7 Peru 10a 6-2 Batesville 5-3 Shelbyville 10a 1-4 Tipton 5-1 Hagerstown 10a 1-4 Connersville 1-5 Rushville 10a 3-1 Portage 3-4 Munster 10a 8-5 Huntington North 6-3 Northfield 10a 6-2 Mississinewa 1-4 Wes-Del 10a 5-3 Westview 7-8 East Noble 10a 1-4 New Haven 5-2 Garrett 10a 8-1 Indianapolis Lutheran 3-5 Evansville Mater Dei 10a 4-5 Blackford 2-7 Marion 10a 2-5 Centerville 1-5 Rushville 10a 5-3 Heritage Hills 7-3 Christian Academy 10a 0-7 University 2-0 Anderson Prep Academy 10a 10-0 (#2) Hamilton Southeastern 3-9 Bellmont 10a 2-3 Loogootee 8-0 Shoals 10:10a 4-4 Knox 6-4 Wheeler 10:30a 2-3 Cloverdale 3-5 Pleasant View Christian 10:30a 0-1 Grace Christian Academy 6-0 Manteno 10a 5-1 South Knox 4-2 Lawrenceville 10a 7-5 Manchester 5-2 Garrett 11a 12-2 Hanover Central 7-2 Morgan Township 11a 5-5 Calvary Christian V Varsity Opponent 11a 8-1 Jasper 10-3 (#9) Providence 11a 0-3 Seton Catholic 0-7 University 11a 2-6 Jennings County 2-6 Franklin County 11a 2-4 Avon 2-5 Decatur Central 11a 7-3 South Putnam 4-8 Terre Haute North Vigo 11a 8-5 Huntington North 3-4 Lewis Cass 11a 5-3 Heritage Hills 8-2 Barr-Reeve 11a 5-2-1 Greencastle 7-1 Frankfort 11a 2-5 Corydon Central 8-0 Shoals 11:20a 2-3 Loogootee 8-3 Borden 11:20a 3-5 Mt. Vernon 6-1 Tell City 11:30a 2-5 Indianapolis Shortridge 3-8 Greenwood 11:30a 2-7 Western 4-5 Blackford 12p 5-4 Elkhart Christian Academy 2-8 Argos 12p 4-4 Seymour 7-3 Christian Academy 12p 10-0 (#2) Hamilton Southeastern 10-0 (#1) Carroll 12p 6-2 Mississinewa 5-1 Hagerstown 12p 11-2 (#8) Chesterton 3-9 Bellmont 12p 1-2 Illinois Lutheran 0-1 Grace Christian Academy 12p 2-4 Avon 12-1 Vincennes Lincoln 1p 0-3 South Bend Career Academy 3-3 Fort Wayne Canterbury 1p 2-5 Decatur Central 4-8 Terre Haute North Vigo 1p 4-3 Edgewood 3-5 Evansville Mater Dei 1p 8-2 Barr-Reeve 7-3 Christian Academy 1p 5-5 Greenfield-Central 2-7 Marion 1p 3-6 Brown County 3-5 Pleasant View Christian 1:30p 2-4 Avon 4-8 Terre Haute North Vigo 2p 2-7 Western 2-7 Marion 2p 7-3 South Putnam 12-1 Vincennes Lincoln 2p 6-2 Mississinewa 1-4 Tipton 2p 5-3 Heritage Hills 4-4 Seymour 2p 5-1 South Knox 3-4 Oblong 2p TBA 7-3 Christian Academy 3p 1-3 Cannelton 0-0C Christian Academy of Madison 3p TBA 1-4 Tipton 3p 3-5 Pleasant View Christian 6-3 Lighthouse Christian Academy 4:30p 0-6 Lafayette Jefferson 4-4 Clinton Prairie 7p 5-7 Linton-Stockton 2-4 Bloomington North 11p 0-3 Seton Catholic 2-0 Anderson Prep Academy 11:30p TBA 5-3 Cathedral TBA 5-3 Cathedral 5-6 Columbus East 8-1 Jasper TBA 5-2 (#15) Center Grove TBA 8-2 Barr-Reeve 5-3 (#17) Roncalli TBA TBA 5-3 Cathedral TBA 5-3 Cathedral"
837,in,"Indiana",Volleyball,"12-1 Vincennes Lincoln 4-8 Terre Haute North Vigo 9a"
838,in,"Indiana",Volleyball,"6-1 Tecumseh 3-5 Evansville Mater Dei 9a"
839,in,"Indiana",Volleyball,"3-5 Brownstown Central 6-1 Silver Creek 9a"
840,in,"Indiana",Volleyball,"8-3 Borden 8-0 Shoals 9a"
841,in,"Indiana",Volleyball,"6-3 Northfield 3-4 Lewis Cass 9a"
842,in,"Indiana",Volleyball,"5-5 Greenfield-Central 4-5 Blackford 9a"
843,in,"Indiana",Volleyball,"2-3 Loogootee 2-5 Corydon Central 9a"
844,in,"Indiana",Volleyball,"7-3 South Putnam 2-5 Decatur Central 9a"
845,in,"Indiana",Volleyball,"8-5 Huntington North 9-3 Fort Wayne Blackhawk Christian 9a"
846,in,"Indiana",Volleyball,"TBA 5-3 Sheridan 9a"
847,in,"Indiana",Volleyball,"1-4 Tipton 1-4 Wes-Del 9a"
848,in,"Indiana",Volleyball,"4-4 Seymour 8-2 Barr-Reeve 9a"
849,in,"Indiana",Volleyball,"2-7 Western TBA 9a"
850,in,"Indiana",Volleyball,"3-5 Seeger 4-4 Clinton Prairie 9a"
851,in,"Indiana",Volleyball,"4-5 Eastside 5-2 Garrett 9a"
852,in,"Indiana",Volleyball,"5-1 Hagerstown 1-4 Wes-Del 9a"
853,in,"Indiana",Volleyball,"5-6 Columbus East 10-3 (#9) Providence 9a"
854,in,"Indiana",Volleyball,"0-5 Pike Central 6-1 Tell City 9a"
855,in,"Indiana",Volleyball,"3-2C Clifton Central 0-1 Grace Christian Academy 9a"
856,in,"Indiana",Volleyball,"11-2 (#8) Chesterton 10-0 (#1) Carroll 10a"
857,in,"Indiana",Volleyball,"6-5 Martinsville 1-5 Rushville 10a"
858,in,"Indiana",Volleyball,"5-3 (#17) Roncalli 6-1 Silver Creek 10a"
859,in,"Indiana",Volleyball,"2-5 Decatur Central 12-1 Vincennes Lincoln 10a"
860,in,"Indiana",Volleyball,"10-4 Twin Lakes 5-7 Peru 10a"
861,in,"Indiana",Volleyball,"6-2 Batesville 5-3 Shelbyville 10a"
862,in,"Indiana",Volleyball,"1-4 Tipton 5-1 Hagerstown 10a"
863,in,"Indiana",Volleyball,"1-4 Connersville 1-5 Rushville 10a"
864,in,"Indiana",Volleyball,"3-1 Portage 3-4 Munster 10a"
865,in,"Indiana",Volleyball,"8-5 Huntington North 6-3 Northfield 10a"
866,in,"Indiana",Volleyball,"6-2 Mississinewa 1-4 Wes-Del 10a"
867,in,"Indiana",Volleyball,"5-3 Westview 7-8 East Noble 10a"
868,in,"Indiana",Volleyball,"1-4 New Haven 5-2 Garrett 10a"
869,in,"Indiana",Volleyball,"8-1 Indianapolis Lutheran 3-5 Evansville Mater Dei 10a"
870,in,"Indiana",Volleyball,"4-5 Blackford 2-7 Marion 10a"
871,in,"Indiana",Volleyball,"2-5 Centerville 1-5 Rushville 10a"
872,in,"Indiana",Volleyball,"5-3 Heritage Hills 7-3 Christian Academy 10a"
873,in,"Indiana",Volleyball,"0-7 University 2-0 Anderson Prep Academy 10a"
874,in,"Indiana",Volleyball,"10-0 (#2) Hamilton Southeastern 3-9 Bellmont 10a"
875,in,"Indiana",Volleyball,"2-3 Loogootee 8-0 Shoals 10:10a"
876,in,"Indiana",Volleyball,"4-4 Knox 6-4 Wheeler 10:30a"
877,in,"Indiana",Volleyball,"2-3 Cloverdale 3-5 Pleasant View Christian 10:30a"
878,in,"Indiana",Volleyball,"0-1 Grace Christian Academy 6-0 Manteno 10a"
879,in,"Indiana",Volleyball,"5-1 South Knox 4-2 Lawrenceville 10a"
880,in,"Indiana",Volleyball,"7-5 Manchester 5-2 Garrett 11a"
881,in,"Indiana",Volleyball,"12-2 Hanover Central 7-2 Morgan Township 11a"
882,in,"Indiana",Volleyball,"5-5 Calvary Christian V Varsity Opponent 11a"
883,in,"Indiana",Volleyball,"8-1 Jasper 10-3 (#9) Providence 11a"
884,in,"Indiana",Volleyball,"0-3 Seton Catholic 0-7 University 11a"
885,in,"Indiana",Volleyball,"2-6 Jennings County 2-6 Franklin County 11a"
886,in,"Indiana",Volleyball,"2-4 Avon 2-5 Decatur Central 11a"
887,in,"Indiana",Volleyball,"7-3 South Putnam 4-8 Terre Haute North Vigo 11a"
888,in,"Indiana",Volleyball,"8-5 Huntington North 3-4 Lewis Cass 11a"
889,in,"Indiana",Volleyball,"5-3 Heritage Hills 8-2 Barr-Reeve 11a"
890,in,"Indiana",Volleyball,"5-2-1 Greencastle 7-1 Frankfort 11a"
891,in,"Indiana",Volleyball,"2-5 Corydon Central 8-0 Shoals 11:20a"
892,in,"Indiana",Volleyball,"2-3 Loogootee 8-3 Borden 11:20a"
893,in,"Indiana",Volleyball,"3-5 Mt. Vernon 6-1 Tell City 11:30a"
894,in,"Indiana",Volleyball,"2-5 Indianapolis Shortridge 3-8 Greenwood 11:30a"
895,in,"Indiana",Volleyball,"2-7 Western 4-5 Blackford 12p"
896,in,"Indiana",Volleyball,"5-4 Elkhart Christian Academy 2-8 Argos 12p"
897,in,"Indiana",Volleyball,"4-4 Seymour 7-3 Christian Academy 12p"
898,in,"Indiana",Volleyball,"10-0 (#2) Hamilton Southeastern 10-0 (#1) Carroll 12p"
899,in,"Indiana",Volleyball,"6-2 Mississinewa 5-1 Hagerstown 12p"
900,in,"Indiana",Volleyball,"11-2 (#8) Chesterton 3-9 Bellmont 12p"
901,in,"Indiana",Volleyball,"1-2 Illinois Lutheran 0-1 Grace Christian Academy 12p"
902,in,"Indiana",Volleyball,"2-4 Avon 12-1 Vincennes Lincoln 1p"
903,in,"Indiana",Volleyball,"0-3 South Bend Career Academy 3-3 Fort Wayne Canterbury 1p"
